,title_id,title,text
169,tt1392190,Mad Max: Fury Road,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.,An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and almost everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order. There's Max, a man of action and a man of few words, who seeks peace of mind following the loss of his wife and child in the aftermath of the chaos. And Furiosa, a woman of action and a woman who believes her path to survival may be achieved if she can make it across the desert back to her childhood homeland.,In the stark desert wasteland populated by a broken humanity driven with survival and the unending ravage for gasoline, a loner named Max finds himself unwantedly caught in the middle of a chase while aiding the heroine Furiosa and her female companions. She struggles to return to her homeland and escape the clutches of a ruthless desert gang leader, Immortan Joe. With the harsh desert sands in front of them and marauders behind, only the maddest will prevail the storm.,The former policeman Max is captured by the War Boys tribe, commanded by the Immortal Joe and assigned to be blood donor for the Wat Boy Nux who is sick. Meanwhile Imperator Furiosa drives a tank truck to collect gasoline for Joe. However her true intention is to flee from the tyrannical Joe with his five women selected to breed hidden in the truck to her homeland. Immortal Joe commands a party to hunt down Furiosa and Max is chained to Nux's car. Furiosa heads the truck into a sand storm but Nux continues to pursue her. After the storm, Max succeeds to escape from the car and brings Nux chained with him. He sees Furiosa and the five wives and decides to flee in their truck; but there is a secret to operate the truck and he teams up with Furiosa, leaving Nux in the desert. When Joe's gang arrives, they retrieve Nux and follow Furiosa. Will Max and the women succeed in escaping from Joe's gang?,Years after the collapse of civilization, the tyrannical Immortan Joe enslaves apocalypse survivors inside the desert fortress the Citadel. When the warrior Imperator Furiosa leads the despot's five wives in a daring escape, she forges an alliance with Max Rockatansky, a loner and former captive. Fortified in the massive, armored truck the War Rig, they try to outrun the ruthless warlord and his henchmen in a deadly high-speed chase through the Wasteland.,After a narrow escape in the barren deserts of the dystopian Wasteland, the solitary post-apocalyptic survivor, Max Rockatansky, struggles to stay one step ahead from the water-controlling overlord Immortan Joe's marauding gangs, the Wild Boys. However, Max will soon cross paths with one of Joe's elite lieutenants--the fearless warrior, Imperator Furiosa--who has just fled the Citadel in her heavily armoured War Rig truck, absconding with an irreplaceable quintet of wives. Now, the powerful tyrant and his hordes of delusional zealots are after the unlikely team of Max and Furiosa; however, before the unforgiving Wasteland's deadly immensity, who has what it takes to survive?"
170,tt1442449,Spartacus,"The life of Spartacus, the gladiator who lead a rebellion against the Romans. From his time as an ally of the Romans, to his betrayal and becoming a gladiator, to the rebellion he leads and its ultimate outcome.,The inspiration behind this series is the Thracian Gladiator Spartacus, who led a slave uprising against the Roman Republic. The Thracians had been persuaded by Claudius Glaber to serve as auxiliaries in the Roman legions in a campaign against the Getae, who had often plundered Thracian lands. However after Glaber reneges on the deal and switches his attentions from the Getae to attack Mithridates in Asia Minor, the Thracians feel betrayed and mutiny. Captured by Glaber, Spartacus is condemned to death as a Gladiator, whilst his wife Sura is condemned to slavery. Spartacus, however, proves to be a formidable gladiator, and defeats the four gladiators tasked with executing him. He becomes a favorite of the crowd, leading Senator Albinius to commute his death sentence to a life of slavery. Spartacus is purchased by Batiatus for gladiator training, who promises to help him find Sura if he proves himself in training. As the series develops, the story follows the betrayals and machinations of Roman life and a tale of one man's heroic quest for vengeance."
171,tt1486217,Archer,"Covert black ops and espionage take a back seat to zany personalities and relationships between secret agents and drones.,At an international spy agency, global crises are merely opportunities for its highly trained employees to confuse, undermine, betray and royally screw each other. At the center of it all is suave master spy Sterling Archer, whose less-than-masculine code name is ""Duchess."" Archer works with his domineering mother Malory, who also is his boss. He also has to deal with his ex-girlfriend, Agent Lana Kane and her new boyfriend, comptroller Cyril Figgis, as well as Malory's lovesick secretary, Cheryl.,Sterling Archer, the world's deadliest spy, lives for espionage. In this incredibly humorous animation, he along with his co-workers sabotage one another's missions and lives just for fun. From espionage to drug dealing and private investigating, they take you into depth of their dysfunctional lives and friendship.,Archer is an animated, half-hour comedy that revolves around an international spy agency and the lives of its employees. Although their work of espionage, reconnaissance missions, wiretapping and undercover surveillance is daunting and dangerous, every covert operation and global crisis is actually just another excuse for the staff to undermine, sabotage and betray each other for personal gain. The series features the voices of H. Jon Benjamin as the highly skilled and incredibly vain master spy ""Sterling Archer;"" Aisha Tyler as Archer's fellow agent and ex-girlfriend, ""Lana Kane;"" Jessica Walter as Archer's domineering mother and spy agency director, ""Malory Archer;"" Chris Parnell as the easily intimidated comptroller-turned secret agent ""Cyril Figgis;"" Judy Greer as Malory's loquacious, dingbat secretary, ""Cheryl;"" Amber Nash as the discordant director of human resources, ""Pam Poovey;"" Adam Reed as the gay voice of reason, ""Ray Gillette;"" and Lucky Yates as the spy agency's possibly mad scientist/ possibly clone of himself, ""Krieger."""
172,tt1492966,Louie,"The life of Louie C.K., a divorced comedian living in New York with two kids.,Louie is a stand-up comedian and divorced father of two girls. This series follows him through his everyday life, as he meets various characters, struggles with his love life and pursues humor."
173,tt1494191,The Untold History of the United States,"Oliver Stone 's re-examination of under-reported events in American history.,This 12-chapter documentary series, created and produced by Academy Award winning writer/director Oliver Stone. People should really know and understand their shared and complicated history. They have to recall the small details and forgotten players that influenced some of the biggest events from America's past."
174,tt1518542,Sarabhai V/S Sarabhai,"The show revolves around the lives of the members of an Uber Wealthy - High Society Gujarati family of Cuffe Parade - South Bombay, whose daughter-in-law is from a middle class Delhi background.,The show revolves around the life of an upper class Gujarati family, the Sarabhais, who live in a luxury apartment building in the upmarket Cuffe Parade area of South Mumbai. The family consists of Indravadan Sarabhai (Satish Shah) and his wife Maya (Ratna Pathak), who live in an apartment with their younger son Rosesh (Rajesh Kumar). Their older son Sahil (Sumeet Raghavan) and his wife Monisha Sarabhai (Rupali Ganguly) née Manisha Singh live in the apartment across the hallway. Maya considers the name Manisha middle class and renames her Monisha before their marriage. Monisha's middle-class habits irk Maya. Monisha, on the other hand, does not appreciate Maya's snooty and snobbish behaviour. Indravadan constantly derides Roshesh for being tied to his mother's apron strings and for writing bad poetry. Maya and Roshesh consider Indravadan's attitude towards Rosesh and his gregarious nature boorish. The ensuing conflict and comedy becomes Sarabhai vs Sarabhai. Much of the humour is derived from the fake, artificial and shallow interactions among the city's elite and their perceived notions of the shortcomings and failings of middle-class society."
175,tt1533395,Life,"David Attenborough 's legendary BBC crew explains and shows wildlife all over planet earth in 10 episodes. The first is an overview of the challenges facing life, the others are dedicated to hunting, the deep sea and various major evolutionary groups of creatures: plants, primates and other large sections of other vertebrates and invertebrates."
176,tt1641384,Young Justice,"Teenage superheroes strive to prove themselves as members of the Justice League.,Within the Justice League, its members' teen sidekicks push for full membership, but it's only after they successfully investigate Cadmus, in which find and free its secret young clone of Superman, Kon-El (Nolan North), is the League convinced. In response, the League organizes the teenagers into an apprentice team to both be trained and act on behalf of the League at their own pace. Now these teen superheroes, soon strengthened by more members, must battle the forces of evil in their own way, even as the mysterious cabal known only as The Light has a sinister agenda of their own."
177,tt1733785,Bron/Broen,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer.,Season 2 begins 13 months after the events of the first season. A coastal tanker leaves the Öresund waterway and is headed straight for the Øresund Bridge. When the Coast Guard board the ship they discover there is no crew, and three Swedish and two Danish youths are chained below deck. Saga Norén, County Police, Malmö, is put in charge of the case and contacts Martin Rohde, who is still haunted by the death of his son. Soon it turns out the chained youths were just the beginning... Someone wants to direct our attention to the changing climate and the use of our planet's resources, and will stop at nothing to do it. It all turns into a race against the clock to prevent a disaster where many lives are at stake..."
178,tt1758429,Spartacus: Gods of the Arena,"In the time before the arrival of Spartacus, the House of Batiatus faces many challenges from competitors, and within its own household.,Before Spartacus struck down his first opponent in the arena, there were many gladiators who passed through the gates onto the sand.'Spartacus: Gods of the Arena' tells the story of the original Champion of the House of Batiatus: Gannicus, in a more ruthless time before Spartacus' arrival where honor was just finding its way into the arena."
179,tt1795096,Behzat Ç.: Bir Ankara Polisiyesi,"Centered around a personally troubled, officially discredited police chief and his inharmonious police team in Ankara Police Force. Even though the show usually focuses on murders and other crimes that happens on a weekly basis, the undertone of the story leads to an eventual duel between Behzat Ç. and the rotten department officials and bureaucrats.,Derived from the Turkish writer Emrah Serbes's novels ""Behzat Ç: Her Temas Iz Birakir"" (2006) and ""Behzat Ç: Son Hafriyat"" (2010), the series tell the story of Chief Inspector Behzat Ç, leading the Homicide and Vice divisions of the Ankara Police Force. Struggling with a failed marriage, a dark past, a rebellious daughter and corrupt bureaucrats and police officers, Behzat Ç disregards procedure, political correctness and etiquette to pursue and arrest serial killers, hitmen and violent criminals. His underlings from the Homicide and Vice desk aid and assist him in this struggle: the hot tempered, headstrong Harun, the streetwise Hayalet (the ""Ghost""), the self-trained forensics expert Akbaba (the ""Vulture""), the naive and green Cevdet, and Selim and Eda, who try to maintain a healthy relationship amongst the toil and trouble of dealing with murder every day. Behzat's brother, Sevket Ç, who administers a shopping mall, also occasionally throws in help. Each episode deals with a different murder, while the main plot thickens after the main villain, Ercüment Çözer, a sadistic serial killer holding many bureaucrats on his payroll, along with his tireless assistant Memduh Basgan, a shady ex-Gladio hitman are introduced. Almost all episodes take place in Ankara, Turkey."
180,tt1806234,Human Planet,"Like all life forms, humanity partially adapts to types of natural environment, yet also tends to change them. Each episode examines how life differs for men and nature in some type of environment, from Arctic to desert and jungle, from coasts to mountains.,Humans are the most resourceful members of the animal kingdom, having spread across six continents and being able to adapt to any environment. From the frigid wastes of the Arctic Circle, to the jungles of Southeast Asia and urban metropolises like New York, this series documents how humans live in different habitats and interact with the natural world."
181,tt1832382,A Separation,"A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.,Nader (Payman Maadi) and Simin (Leila Hatami) argue about living abroad. Simin prefers to live abroad to provide better opportunities for their only daughter, Termeh. However, Nader refuses to go because he thinks he must stay in Iran and take care of his father (Ali-Asghar Shahbazi), who suffers from Alzheimers. However, Simin is determined to get a divorce and leave the country with her daughter.,When his wife Simin (Leila Hatami) leaves him, Nader ('Peyman Moadi') hires a young woman Razieh (Sareh Bayat) to take care of his suffering father (Ali-Asghar Shahbazi). But he doesn't know his new maid is not only pregnant, but also working without her unstable husband's (Shahab Hosseini) permission. Soon, Nader finds himself entangled in a web of lies manipulation and public confrontations.,An Iranian couple has a tough decision to make: Simin wants the family to live abroad to better the chances in life for their only daughter, Termeh. Nader, however, insists on staying in Iran to take care of his father, who suffers from Alzheimer's disease. The argument leaves the couple but one choice: divorce. But the consequences may go far beyond anything they had ever expected...,Nader and Simin, a middle class Iranian couple with an eleven year old daughter named Termeh, are on the verge of divorce. They love each other, but Simin, with exit visas for the family only good for the next forty days, wants to leave Iran permanently to a better life especially for Termeh. Nader, however, refuses to go as his father suffers from Alzheimer's and Nader will not leave him behind despite he probably not knowing who Nader is most of the time. As such, Simin moves out of their home and back in with her own parents. Termeh, however, stays with her father as she sees this action as a way to bring her parents back together. As Nader's father requires around the clock supervision, Nader, on a suggestion from Simin about a family member of an acquaintance, hires a man named Hojjat to be his father's caregiver when he's at work during the day. However, on Hojjat's first day in this position, he can't make it. Instead, Hojjat's wife, Razieh, with their infant daughter Somayeh, shows up to do the work as they desperately need the money. A few days in with Razieh having so far done all the work for an absent Hojjat, an incident occurs between Nader and Razieh, the results from which threaten both their standing in the community. With their respective spouses and children among others thrown into the mix, each individual has made up his or her mind about what is the best thing to do for his or herself, which is often at cross purposes to the others. These decisions take into consideration justice, humanity and/or individual well-being."
182,tt1856010,House of Cards,"A Congressman works with his equally conniving wife to exact revenge on the people who betrayed him.,Majority House Whip Francis Underwood takes you on a long journey as he exacts his vengeance on those he feels wronged him - that is, his own cabinet members including the President of the United States himself. Dashing, cunning, methodical and vicious, Frank Underwood along with his equally manipulative yet ambiguous wife, Claire, take Washington by storm through climbing the hierarchical ladder to power in this Americanized recreation of the BBC series of the same name.,After being denied the Secretary of State position he was promised, House Majority Whip Frank Underwood begins a ruthless and corrupt climb of the political ladder that takes his career to unprecedented heights as his wife, Claire, searches for her place to dominate in her husband's spotlight.,Based on the BBC miniseries of the same name, House of Cards follows Francis Underwood, the politician's politician - masterful, beguiling, charismatic and ruthless. He and his equally ambitious wife Claire will stop at nothing to ensure their ascendancy. This wicked political drama slithers beneath the curtain and through the back halls of greed, sex, love and corruption in modern Washington D.C.,This four-episode British miniseries is a political thriller based on the novel by Michael Dobbs, which follows a scheming MP (played by Ian Richardson) in his quest to become Prime Minister. The adaptation comes from Andrew Davies (Bridget Jones's Diary). House of Cards aired in the U.S. on PBS as part of Masterpiece Theatre in early 1991, and was remade over two decades later as the Netflix original series of the same name (starring Kevin Spacey)."
183,tt1877514,The Vietnam War,"A comprehensive history of the United States' involvement in the bitterly divisive armed conflict in Southeast Asia.,Ken Burns and Lynn Novick's ten-part, 18-hour documentary series, THE VIETNAM WAR, tells the epic story of one of the most consequential, divisive, and controversial events in American history as it has never before been told on film. Visceral and immersive, the series explores the human dimensions of the war through revelatory testimony of nearly 80 witnesses from all sides-Americans who fought in the war and others who opposed it, as well as combatants and civilians from North and South Vietnam. Ten years in the making, the series includes rarely seen and digitally re-mastered archival footage from sources around the globe, photographs taken by some of the most celebrated photojournalists of the 20th Century, historic television broadcasts, evocative home movies, and secret audio recordings from inside the Kennedy, Johnson, and Nixon administrations. THE VIETNAM WAR features more than 100 iconic musical recordings from greatest artists of the era and haunting original music from Trent Reznor and Atticus Ross as well as the Silk Road Ensemble featuring Yo-Yo Ma.,In an immersive 360-degree narrative, Ken Burns and Lynn Novick tell the epic story of the Vietnam War as it has never before been told on film. THE VIETNAM WAR features testimony from nearly 80 witnesses, including many Americans who fought in the war and others who opposed it, as well as Vietnamese combatants and civilians from both the winning and losing sides. Six years in the making, the series brings the war and the chaotic epoch it encompassed viscerally to life. Written by Geoffrey C. Ward, produced by Sarah Botstein, Novick and Burns, it includes rarely seen, digitally re-mastered archival footage from sources around the globe, photographs taken by some of the most celebrated photojournalists of the 20th Century, historic television broadcasts, evocative home movies, revelatory audio recordings from inside the Kennedy, Johnson and Nixon administrations and more than 100 iconic musical recordings by many of the greatest artists of the era.,A 10-part documentary series on the Vietnam War, from its origins in 1945, to the French-Vietnam war, to the US involvement and beyond. Includes interviews with people involved: US combatants, North and South Vietnamese soldiers, Vietnamese civilians, journalists and anti-war protesters."
184,tt1895587,Spotlight,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.,When the Boston Globe's tenacious ""Spotlight"" team of reporters delves into allegations of abuse in the Catholic Church, their year-long investigation uncovers a decades-long cover-up at the highest levels of Boston's religious, legal, and government establishment, touching off a wave of revelations around the world.,In existence since the 1970s, Spotlight is the investigative reporting unit of the Boston Globe. They can spend months or years on a single story, which they choose amongst themselves. As such, they are somewhat autonomous from the rest of the newspaper, only needing to report to their superior. As a rule, they are not to discuss their work with anyone else, whether it be other staff, friends and or family. In 2001, the four person team consisted of its editor Walter Robinson - Robby to his friends - and his team of three investigative journalists, Michael Rezendes, Sacha Pfeiffer and Matt Carroll. Robby reports to the assistant managing editor, Ben Bradlee Jr.. Upon his arrival from his most recent position in Florida, Marty Baron, the newly appointed editor-in-chief. Mr. Baron requests Spotlight to place their current project on hold and dig deeper into a recent story written by fellow Globe reporter and columnist Eileen McNamara, regarding allegations against a Catholic priest of sexual abuse of a minor and what appears to be the subsequent cover-up by the head of the Archdiocese of Boston, Cardinal Bernard Law. They are at first hesitant to work on the story, seeing Baron as an outsider to Boston, he who doesn't understand what is important to locals. Baron's outsider status includes not being born and raised there, and not being Catholic (he being the Globe's first Jewish editor-in-chief). Spotlights first task is to see if they can get some court documents on the case unsealed, which means they will need a court order. The Church and its parishioners could falsely interpret this as The Globe suing the Catholic church. This could have major, negative consequences for The Globe due to the fact that a majority of their subscribers are Catholic. Robby and his team begin by speaking to lawyers who have or are working on alleged sexual abuse cases perpetrated by Catholic priests in and immediately surrounding Boston (those lawyers said including Eric MacLeish and Mitchell Garabedian), known victims (such as Phil Saviano, the head of the Survivors Network of those Abused by Priests (SNAP)) and insiders in the Catholic church. Through this investigation, they get wind that the problem is not contained to a couple of priests and few victims, in essence changing the focus from the priest(s) to the systemic problem of the Archdiocese not only covering up the abuse but in reality doing nothing to stop it and thus condoning it. Their goal is not only the end product of an important story, but making sure that the other major local newspapers, such as the Boston Herald, do not beat them to the scant outline of the story in the public consciousness which the Catholic church could easily quash. Through it all, they may come to some unpleasant realizations that not only the Archdiocese and the Catholic church in general are to blame for what happened.,In 2001, editor Marty Baron of The Boston Globe assigns a team of journalists to investigate allegations against John Geoghan, an unfrocked priest accused of molesting more than 80 boys. Led by editor Walter ""Robby"" Robinson, reporters Michael Rezendes, Matt Carroll and Sacha Pfeiffer interview victims and try to unseal sensitive documents. The reporters make it their mission to provide proof of a cover-up of sexual abuse within the Roman Catholic Church.,In 2001, the Jewish editor Marty Baron is hired by The Boston Globe and he asks the Spotlight team to investigate the priest John Geoghan that was accused of abusing children and the lawyer Mitchell Garabedian that has told that Cardinal Law knew what his priest did. Walter 'Robby' Robinson, Mike Rezendes, Sacha Pfeiffer and Matt Carroll are fully supported by Baron and their leader Ben Bradlee, Jr. to set in motion the investigation of the priest and they contact the initially reluctant Garabedian; the lawyer Eric Macleish that has defended many victims; the leader of the victims' rights organization Phil Saviano; and several victims that accept to meet them. After one year investigation, they confirm the names of twenty pedophile priests in Boston and they publish the story showing that Cardinal Law had prior knowledge of the priests' abuse of children,The true story of how, in 2001, reporters at the Boston Globe investigated accusations of Catholic priests in Boston molesting children. Following on from leads, interviews with victims, existing court cases and extensive research they reveal decades of abuse. Moreover, they discover that the issue was far wider spread than they at first believed, that senior members of the diocese were aware of the issue and that the church systemically covered up the crimes.,In 1976, at a Boston Police station, two policemen discuss the arrest of Catholic priest Fr. John Geoghan for child molestation and a high ranking cleric talks to the mother of the children. The Assistant District Attorney then enters the precinct and tells the policemen not to let the press get wind of what has happened. The arrest is hushed up, and the priest is released. In 2001, The Boston Globe hires a new editor, Marty Baron. Baron meets Walter ""Robby"" Robinson, the editor of the newspaper's ""Spotlight"" team, a small group of journalists writing investigative articles that take months to research and publish.."
185,tt1910272,Steins;Gate,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans.,Okabe Rintarou, a university student who refers to himself as Crazy Mad Scientist Hououin Kyouma and his lab's members work on a microwave device that can transfer messages to the past. Without getting captured, they should get it working in order to beat the evil organization, SERN and stop their evil plans.,Steins; Gate is a story about time travel and the consequences of it's misuse. The protagonist is a man named Okabe Rintarou; a self-proclaimed ""mad scientist"" who goes by the name of Hououin Kyouma. He is about to attend a lecture from a man proclaiming to have discovered the secrets of time travel, Rintarou then challenges his theorem by claiming a man named ""John Titor"" has beaten him to it. He is taken away from the lecture by a strange girl named Makise Kurisu who asks him about a previous conversation they had not too long ago, but Rintarou has no idea who this girl is and leaves her- only to find out that shortly after his departure she has been stabbed to death. Perplexed by these recent events, Rintarou sends a message to a friend named Itaru concerning Kurisu's murder. As he clicks the ""send message button"" he is unconsciously thrown into a alternate reality several inconsistencies with his own memories such as John Titor never appearing in 2010 or there being a large satellite crashed into the roof of the radio kaikan. Dumbfounded by this experience, he begins to piece together a successful method of time travel. On completion, he begins to misuse this power by helping out friends with past dilemmas, not considering the weight of his actions. Eventually leading to consequences so great, he questions whether or not time travel was worth discovering after all..."
186,tt1954470,Gangs of Wasseypur,"A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.,Shahid Khan is exiled after impersonating the legendary Sultana Daku in order to rob British trains. Now outcast, Shahid becomes a worker at Ramadhir Singh's colliery, only to spur a revenge battle that passes on to generations. At the turn of the decade, Shahid's son, the philandering Sardar Khan vows to get his father's honor back, becoming the most feared man of Wasseypur.,Inspired by the real-life exploits of local gangs and beginning with the bandit-like career of Shahid Khan in the 1940s, the film follows the ruthless rise of his son Sardar and his offspring, Danish, Perpendicular and Definitive Khans. GANGS OF WASSEYPUR mirrors the tumultuous and explosive growth of modern India with ferocious cinematic intensity.The least likely of Sardar's children - the perpetually stoned Faizal who rises to the top ranks of the Khan crime family, vowing brutal revenge on their longtime nemesis, the wily and seemingly unstoppable Ramadhir Singh."
187,tt1979320,Rush,"The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.,Set against the sexy, glamorous golden age of Formula 1 racing in the 1970s, the film is based on the true story of a great sporting rivalry between handsome English playboy James Hunt (Hemsworth), and his methodical, brilliant opponent, Austrian driver Niki Lauda (Bruhl). The story follows their distinctly different personal styles on and off the track, their loves and the astonishing 1976 season in which both drivers were willing to risk everything to become world champion in a sport with no margin for error: if you make a mistake, you die.,Both on the track and off, Hunt (Hemsworth) and Lauda (Bruhl) couldn't have been more different. Yet as much as Englishman Hunt's showy public persona clashed with Lauda's reputation for tightly-controlled perfectionism, both men remained bound together by one undeniable fact -- they were both among the best drivers ever to grace the racetrack. When a horrific crash during the 1976 Grand Prix at the Nürburgring nearly claims Lauda's life, however, a grudging respect begins to develop between the two racers as Hunt realizes just how devoted his greatest adversary is to the sport they both like.."
188,tt2069688,World War II in Colour,Recounts the events of world War II in color.
189,tt2085059,Black Mirror,"An anthology series exploring a twisted, high-tech multiverse where humanity's greatest innovations and darkest instincts collide.,Set in a world only minutes from our own, ""Black Mirror"" unveils how modern technologies can backfire and be used against their makers, every episode set in a slightly different reality with different characters combating different types of technologies.,Over the last ten years, technology has transformed almost every aspect of our lives before we've had time to stop and question it. In every home; on every desk; in every palm - a plasma screen; a monitor; a smartphone--a black mirror of our 21st Century existence. Black Mirror is a contemporary British anthology series with stories that tap into the collective unease about our modern world."
190,tt2100976,Impractical Jokers,"Q, Sal, Joe and Murr are real-life best friends who love challenging each other to the most outrageous dares and stunts ever caught on hidden camera.,Each episode contains a regime of multiple challenges in teams, independently or against specific jokers in a head to head challenge. Every time they fail to complete a task the joker will receive a red thumbs down. The joker with the most thumbs down after the series of challenges is the loser who has to complete an extremely embarrassing or difficult task in which the jokers cannot say no to. These Loser Challenges have consisted of dangerous stunts and some scary scenes!"
191,tt2106476,The Hunt,"A teacher lives a lonely life, all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.,Lucas is a Kindergarten teacher who takes great care of his students. Unfortunately for him, young Klara has a run-away imagination and concocts a lie about her teacher. Before Lucas is even able to understand the consequences, he has become the outcast of the town. The hunt is on to prove his innocence before it's taken from him for good."
192,tt2243973,Hannibal,"Explores the early relationship between renowned psychiatrist, Hannibal Lecter, and his patient, a young FBI criminal profiler, who is haunted by his ability to empathize with serial killers.,Will Graham is a special consultant with the FBI. He has a special gift whereby he can empathize with any individual and put himself in their shoes. This means he gets to help solve vicious murders, especially those involving serial killers, as he can profile the murderer - their method, motives and personality profile. For a particular case, the FBI also seek the help of Dr. Hannibal Lecter, a highly-respected psychiatrist. Will and Hannibal hit it off, and Will becomes a patient of Hannibal. Little does he know or suspect that Hannibal might be the most wanted serial killer in the US."
193,tt2267998,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.,On the occasion of his fifth wedding anniversary, Nick Dunne reports that his wife, Amy, has gone missing. Under pressure from the police and a growing media frenzy, Nick's portrait of a blissful union begins to crumble. Soon his lies, deceits and strange behavior have everyone asking the same dark question: Did Nick Dunne kill his wife?,Nick Dunne, a small town guy who made good in the big city as a magazine writer blames the recession and the loss of his job for the decline of his marriage to his intellectually superior wife with a substantial trust fund. Questions of his motives and character begin to arise after his wife's disappearance on the morning of their fifth anniversary. As the search for his missing wife plays out over the ensuing days, guilty suspicions are fueled into a national frenzy by the media circus camped outside his house. Is this idyllic, everyman truly capable of murdering his wife?,Nick and Amy Dunne are a couple living in a small town in Missouri. Nick calls the authorities when she goes missing but something is off about his behavior. Is he hiding something? Is he sad or distraught enough? While the police continue their investigation, Nick is battling a media frenzy and the people who believe his innocence is dwindling by the minute.,A Missouri couple had a great life in their house with no kid, but it all changed when their 5th wedding anniversary occurs. Nick, the husband now realizes that his wife, Amy has gone missing. He calls the local authorities for reporting the situation. Along with the time and the local searching program, the progress becoming blurred between Nick's version of the story or the new investigation result - that Nick suspected of killing his wife. Now, Nick struggles for convincing the media, telling them if he didn't kill his wife, and probe the cryptic clues from his own wife.,Under very curious and suspicious circumstances, the former New York City columnist, Nick Dunne, finds out that his home in Missouri has been intruded; his front door half-open; shattered glass everywhere, and his popular author wife, Amy, inexplicably missing. Amid an unbridled media feeding frenzy, inevitably, Nick's life comes under the spotlight, as the experienced detective, Rhonda Boney, delves deeper and deeper into the husband's seemingly perfect image. As a result, half-truths and full lies entangle Nick more and more in a foggy reality where nothing is what it seems. Is the caring family man, indeed, a cold-blooded murderer?,The disappearance of Nick Dunne's wife transpires into a media frenzy, leaving him frantic and in desperate need of a lawyer - but why? Darkly satirical and scintillating, Gone Girl forces us to look at the dark parts of ourselves, the validity of our relationships and society's propensity to pigeonhole women."
194,tt2395695,Cosmos: A Spacetime Odyssey,"An exploration of our discovery of the laws of nature and coordinates in space and time.,Join the heroic quest for knowledge as we set course for the stars with the twenty-first century reboot of Cosmos. Hosted by world-renowned astrophysicist Neil deGrasse Tyson, this thirteen-part ground-breaking series will venture to new worlds, trace our roots back to the hearts of ancient stars, and travel across the universe for a vision of the cosmos on the grandest scale."
195,tt2442560,Peaky Blinders,"A gangster family epic set in 1900s England, centering on a gang who sew razor blades in the peaks of their caps, and their fierce boss Tommy Shelby.,Peaky Blinders is an English television crime drama set in 1920s Birmingham, England in the aftermath of World War I. The series, which was created by Steven Knight and produced by Caryn Mandabach Productions, Screen Yorkshire and Tiger Aspect Productions, follows the exploits of the Shelby crime family. Screen Yorkshire provided funding for the production through the Yorkshire Content Fund. It was the first production to receive funding from the Yorkshire Content Fund, which in turn made certain the majority of the show was filmed in Yorkshire as part of the deal.,Thomas Shelby and his brothers return to Birmingham after serving in the British Army during WWI. Shelby and the Peaky Blinders, the gang he is leader of, control the city of Birmingham But as Shelby's ambitions extend beyond Birmingham, he plans to build on the business empire he's created, and stop anyone who gets in his way.,Birmingham, UK, 1919. In the aftermath of WW1, the Shelby family are making a name for themselves as bookmakers, racketeers and gangsters. Nominally the head of the family is the oldest brother, Arthur, but the real brains, ambition and drive in the organisation lies with Tommy, the second oldest. He will carve out an empire for himself that will stretch beyond Birmingham. This with the aid of his family and his gang, the Peaky Blinders."
